"STN","WBAN","DAYOFMONTH","TEMP","DEWP","STP","WDSP"
722192,23033,20,54.01625,30.5,931.8,10.5
722192,23033,21,32.6820833333333,8,941.2,11.5
722192,23033,22,30.8733333333333,-0.1,943.2,7.3
722192,23033,23,49.86625,32.5,927.1,18.1
722192,23033,24,53.12125,26.4,931.7,7.8
722192,23033,25,53.4375,26.9,933.9,13.5
722192,23033,26,66.2408333333333,50.9,926.2,16.4
722192,23033,27,54.7495833333333,28.2,927.6,17.7
722192,23033,28,44.8708333333333,1.5,937.8,8.9
722192,23033,29,51.2308333333333,4.5,940.7,8.1
722192,23033,30,61.8020833333333,15.1,935.6,13.3
722192,23033,31,48.5229166666667,21.3,939.9,11.4
722202,12985,1,55.7345833333333,29.4,986.7,8.2
722202,12985,2,53.47375,25.1,988.4,5
722202,12985,3,65.41125,46.9,980.3,0
722202,12985,4,56.2233333333333,28.3,989.9,5.6
722202,12985,5,43.9575,16.5,994,4.7
722202,12985,6,48.8170833333333,21.5,988.4,0.8
722202,12985,7,51.6983333333333,28.1,988.8,5
722202,12985,8,60.6016666666667,50.4,980.4,4.7
722202,12985,9,69.2254166666667,54.5,972.2,6
722202,12985,10,48.9116666666667,26.9,989.4,14
722202,12985,11,44.3120833333333,22.9,988.5,2.5
722202,12985,12,53.1016666666667,27.9,989.9,3.5
722202,12985,13,55.7041666666667,40.3,983,6
722202,12985,14,66.3583333333333,48.5,974.9,3.5
722202,12985,15,52.4079166666667,44.3,983.6,6.5
722202,12985,16,39.5691666666667,28.6,988.9,1.6
722202,12985,17,46.2979166666667,41.4,985.3,0.1
722202,12985,18,58.42875,56.5,980.389514514515,3
722202,12985,19,69.9283333333333,63.2,984,1.3
722202,12985,20,67.0733333333333,60,982.1,1.1
722202,12985,21,46.8008333333333,8.4,992.9,10.4
722202,12985,22,42.2675,5.5,995.5,7.6
722202,12985,23,38.4475,35,984.7,4
722202,12985,24,59.3708333333333,41.9,983.1,4.2
722202,12985,25,57.67125,40.7,985.9,4.1
722202,12985,26,67.53125,61.9,979.4,6.7
722202,12985,27,69.0345833333333,54.2,977.5,10.1
722202,12985,28,53.80375,15.8,989.5,0.3
722202,12985,29,51.2766666666667,18.6,992.5,0.2
722202,12985,30,50.83,24.1,988.6,1.3
722202,12985,31,58.9345833333333,36.2,986.8,3.5
722209,12986,1,58.2820833333333,33.2,1017.6,7.2
722209,12986,2,55.30375,37.5,1023,9.2
722209,12986,3,69.5525,62.5,1014.4,13.1
722209,12986,4,55.1358333333333,40.9,1020.9,15.1
722209,12986,5,44.455,32.6,1026.9,8.7
722209,12986,6,52.2225,31.7,1022.2,3
722209,12986,7,50.3483333333333,40.1,1022.8,5.4
722209,12986,8,63.3558333333333,58,1014.9,7.8
722209,12986,9,75.0695833333333,67.8,1004.7,11.4
722209,12986,10,51.42625,35.1,1017,18.1
722209,12986,11,44.6579166666667,27.4,1020.6,8.2
722209,12986,12,45.3104166666667,32.8,1024,6
722209,12986,13,59.1345833333333,50.5,1017.9,9.2
722209,12986,14,71.31875,62.2,1009.8,11.7
722209,12986,15,55.8829166666667,53.7,1017.2,10.1
722209,12986,16,37.215,32.5,1022.1,12.1
722209,12986,17,48.9716666666667,43.8,1019.4,4.8
722209,12986,18,69.2808333333333,62.5,1017.4,5.9
722209,12986,19,71.9016666666667,68.2,1017.1,8.2
722209,12986,20,70.5104166666667,66,1014.2,6.5
722209,12986,21,61.90875,44.7,1019.9,12.6
722209,12986,22,41.26625,21,1029,14
722209,12986,23,48.85,44.7,1017.8,9.9
722209,12986,24,60.7154166666667,59.3,1015.6,3.9
722209,12986,25,66.335,60.3,1018.8,5.1
722209,12986,26,73.3883333333333,69.6,1013.8,12.3
722209,12986,27,69.2570833333333,68.8,1011,15.1
722209,12986,28,56.1983333333333,32.5,1021.3,11.3
722209,12986,29,51.185,36.9,1025.5,6.2
722209,12986,30,56.5225,44.3,1022.1,3.2
722209,12986,31,65.5920833333333,57.5,1018.8,6.4
722214,3070,1,38.8925,23.1,889.3,13.9
722214,3070,2,49.04125,29.2,884.6,9.9
722214,3070,3,42.9104166666667,24.9,884.6,17.8
722214,3070,4,29.0908333333333,12.2,897,6.2
722214,3070,5,31.58875,12.9,896.6,11.3
722214,3070,6,41.7529166666667,17.8,890,5.4
722214,3070,7,53.305,19.4,889.2,10
722214,3070,8,60.3504166666667,26.8,875.8,14.5
722214,3070,9,41.2025,29.7,884,21.1
722214,3070,10,28.04125,19.6,894.9,8.8
722214,3070,11,40.9783333333333,28.9,892.7,5.4
722214,3070,12,42.62375,29.7,892.5,8
722214,3070,13,53.29625,30.5,876.1,18.8
722214,3070,14,39.9604166666667,24.2,873.4,14.4
722214,3070,15,13.6704166666667,0.4,894.4,10.2
722214,3070,16,56.0058614172343,5.8,887.5,12.2
722214,3070,17,37.8241666666667,23.1,885,7.2
722214,3070,18,48.8945833333333,31.6,884.9,10.2
722214,3070,19,44.5116666666667,22.5,885.9,12.3
722214,3070,20,36.1779166666667,13,886,13.6
722214,3070,21,19.3508333333333,4.5,895.8,5.4
722214,3070,22,25.3325,5.9,892.2,16
722214,3070,23,47.1125,22,875.9,18.3
722214,3070,24,31.4916666666667,13.8,884.9,10.1
722214,3070,25,47.1916666666667,24.5,885.1,10.8
722214,3070,26,51.4233333333333,32.3,877.1,15.7
722214,3070,27,38.3775,22.9,880.9,11.6
722214,3070,28,40.49625,14.9,889.4,7.3
722214,3070,29,43.96875,19.3,893.3,8
722214,3070,30,53.3079166666667,20.4,887.6,12.3
722214,3070,31,37.7220833333333,18.2,896.6,10
722231,99999,1,45.01375,23.8,980.389514514515,12
722231,99999,2,55.775,19.7,980.389514514515,9.6
722231,99999,3,61.0145833333333,39.7,980.389514514515,14.4
722231,99999,4,36.865,18.3,980.389514514515,11.7
722231,99999,5,35.19,16.4,980.389514514515,4.4
722231,99999,6,47.09375,18.8,980.389514514515,4.7
722231,99999,7,51.0125,24.2,980.389514514515,6.9
722231,99999,8,61.46125,45.2,980.389514514515,14.7
722231,99999,9,52.72375,48.1,980.389514514515,12.1
722231,99999,10,36.0429166666667,21.1,980.389514514515,18.2
722231,99999,11,43.3470833333333,18.5,980.389514514515,10.5
722231,99999,12,46.9575,28.5,980.389514514515,4.2
722231,99999,13,54.5716666666667,36.6,980.389514514515,13.9
722231,99999,14,65.91625,49.3,980.389514514515,15.8
722231,99999,15,45.33875,20.3,980.389514514515,14.9
722231,99999,16,29.13125,21.3,980.389514514515,6.2
722231,99999,17,37.48125,35,980.389514514515,4.6
722231,99999,18,54.8383333333333,47.8,980.389514514515,5
722231,99999,19,61.8129166666667,52.1,980.389514514515,8.2
722231,99999,20,59.5941666666667,48.3,980.389514514515,6
722231,99999,21,39.12125,15.3,980.389514514515,12.3
722231,99999,22,26.59,4.4,980.389514514515,6.1
722231,99999,23,43.7779166666667,27.1,980.389514514515,9.6
722231,99999,24,49.29875,36.6,980.389514514515,9
722231,99999,25,45.1666666666667,33.9,980.389514514515,6.1
722231,99999,26,66.6829166666667,58.8,980.389514514515,14.4
722231,99999,27,57.2529166666667,45.6,980.389514514515,17.5
722231,99999,28,41.6775,15,980.389514514515,5.2
722231,99999,29,47.61,22,980.389514514515,3.6
722231,99999,30,57.8295833333333,22.8,980.389514514515,7.7
722231,99999,31,50.2208333333333,27.5,980.389514514515,8.6
722323,99999,1,49.385,26.5,980.389514514515,9
722323,99999,2,53.4258333333333,23.2,980.389514514515,6.7
722323,99999,3,67.79,45.7,980.389514514515,10.5
722323,99999,4,42.8429166666667,20.9,980.389514514515,9.9
722323,99999,5,39.5041666666667,18.4,980.389514514515,3.1
722323,99999,6,45.6533333333333,21.5,980.389514514515,0.6
722323,99999,7,52.8175,27.4,980.389514514515,3.1
722323,99999,8,63.4045833333333,49.2,980.389514514515,9.5
722323,99999,9,54.5704166666667,54.9,980.389514514515,9.2
722323,99999,10,38.9970833333333,23.9,980.389514514515,14.2
722323,99999,11,45.21125,20.9,980.389514514515,5.5
722323,99999,12,47.09625,29.9,980.389514514515,1.2
722323,99999,13,58.655,39.2,980.389514514515,9.6
722323,99999,14,70.4795833333333,54.5,980.389514514515,12.1
722323,99999,15,49.7995833333333,26.8,980.389514514515,10.6
722323,99999,16,31.28,23.9,980.389514514515,5.2
722323,99999,17,40.2904166666667,35.8,980.389514514515,0.5
722323,99999,18,54.0375,49.9,980.389514514515,1.5
722323,99999,19,62.25125,58.3,980.389514514515,3
722323,99999,20,66.40125,54.9,980.389514514515,3.5
722323,99999,21,46.68875,18.6,980.389514514515,10.5
722323,99999,22,30.6654166666667,7.3,980.389514514515,4.2
722323,99999,23,40.6758333333333,28,980.389514514515,5.1
722323,99999,24,53.9716666666667,42.5,980.389514514515,5.8
722323,99999,25,48.7916666666667,35.7,980.389514514515,2
722323,99999,26,71.9029166666667,62.6,980.389514514515,11.3
722323,99999,27,62.37625,51.4,980.389514514515,14
722323,99999,28,43.1245833333333,19,980.389514514515,2
722323,99999,29,50.2429166666667,25.5,980.389514514515,0.7
722323,99999,30,55.0445833333333,27.6,980.389514514515,4.4
722323,99999,31,58.69,32.2,980.389514514515,4.9
722324,3071,1,49.6279166666667,28.3,922.7,6.9
722324,3071,2,64.84125,26.8,919.2,9
722324,3071,3,60.795,27.4,915.3,11.5
722324,3071,4,35.7075,17.4,927.6,6.8
722324,3071,5,37.8408333333333,13.3,929,7.6
722324,3071,6,47.4316666666667,17.8,921.5,4.8
722324,3071,7,53.3116666666667,22.3,922,3.1
722324,3071,8,58.3420833333333,39.7,911.8,11.5
722324,3071,9,49.84375,31.2,911.6,12.3
722324,3071,10,35.795,21.4,926.7,9.1
722324,3071,11,49.4029166666667,25.6,923.9,5
722324,3071,12,51.8783333333333,28.4,923.2,7.6
722324,3071,13,55.03,30.6,912.7,14.4
722324,3071,14,62.0729166666667,35.6,907.7,11.8
722324,3071,15,55.5073864631528,12.7,922.8,10.4
722324,3071,16,40.8683333333333,14.8,921.7,7.1
722324,3071,17,56.10375,27.5,917.7,1.9
722324,3071,18,50.3454166666667,39.2,917.8,7.5
722324,3071,19,54.14125,33.9,920.1,5.9
722324,3071,20,60.7058333333333,30.7,917.7,5.8
722324,3071,21,41.2591666666667,9.2,925.1,9.6
722324,3071,22,34.8829166666667,4.9,926.6,11.2
722324,3071,23,51.7104166666667,30.9,912.2,10.3
722324,3071,24,51.2041666666667,26.9,917.5,5.4
722324,3071,25,54.7075,30.4,918.8,7
722324,3071,26,63.3258333333333,44.7,911.6,11.8
722324,3071,27,53.88625,25.2,914.5,13.4
722324,3071,28,45.4508333333333,3.6,923.4,4.3
722324,3071,29,47.4883333333333,11.1,926.3,2.6
722324,3071,30,54.5995833333333,17.9,921.8,7.9
722324,3071,31,52.1133333333333,21.6,925.1,8.8
722338,12994,1,56.9925,31.7,996.3,7
722338,12994,2,54.3416666666667,32.9,999.2,7
722338,12994,3,69.5495833333333,55.2,990.8,7.8
722338,12994,4,57.5345833333333,35.8,998,9.2
722338,12994,5,45.2495833333333,28.6,1003.1,4.8
722338,12994,6,57.8733333333333,30,998.5,0.6
722338,12994,7,56.9883333333333,37.6,998.6,5.1
722338,12994,8,65.3758333333333,55.2,990.3,9.6
722338,12994,9,73.155,59.1,981.1,8.1
722338,12994,10,52.0304166666667,33,995.8,17.4
722338,12994,11,49.7945833333333,25.3,998.6,9.1
722338,12994,12,50.8270833333333,30.8,1000,3.9
722338,12994,13,57.9383333333333,42.9,993.9,9.2
722338,12994,14,69.2258333333333,52.6,985.2,9.9
722338,12994,15,62.8475,58,991.1,8.2
722338,12994,16,39.24125,32.6,998.3,7.2
722338,12994,17,48.785,43.5,995.5,2.1
722338,12994,18,60.2104166666667,57.4,980.389514514515,2.2
722338,12994,19,69.0791666666667,66,993.5,4.4
722338,12994,20,71.16625,64.3,991.4,5.2
722338,12994,21,58.555,47,995.6,7.9
722338,12994,22,40.9891666666667,18.3,1004.5,7.2
722338,12994,23,48.41375,37.2,992.2,5.9
722338,12994,24,58.0375,55.2,992.2,7.3
722338,12994,25,65.6633333333333,58.8,994.9,3.8
722338,12994,26,77.0125,64.1,989.2,13.4
722338,12994,27,78.6525,63.7,986.6,11.8
722338,12994,28,62.5095833333333,15.7,998.1,8.3
722338,12994,29,53.3195833333333,26.4,1002.1,4.1
722338,12994,30,60.23625,38.1,998.7,4
722338,12994,31,64.465,60.8,995.6,4.6
722351,12953,1,57.1275,30.5,1014.8,9.6
722351,12953,2,55.0016666666667,33.6,1020.8,6.9
722351,12953,3,68.2954166666667,60.1,1012.2,12.2
722351,12953,4,53.5791666666667,39,1018.6,13.2
722351,12953,5,41.6908333333333,29.4,1024.8,5.8
722351,12953,6,50.0704166666667,30.3,1019.7,1.5
722351,12953,7,50.67375,35.6,1020.6,3.2
722351,12953,8,65.145,53.1,1013,7.5
722351,12953,9,73.965,65.9,1002.8,12.4
722351,12953,10,49.4625,32.2,1014.8,18
722351,12953,11,46.0533333333333,26.5,1017.4,10.5
722351,12953,12,48.0845833333333,26.1,1021.5,2.8
722351,12953,13,60.7066666666667,46.3,1016,9.8
722351,12953,14,70.3354166666667,59.6,1007.9,12
722351,12953,15,52.3295833333333,50.6,1015.6,10.8
722351,12953,16,36.5283333333333,32.4,1021.5,10.4
722351,12953,17,50.68875,43.7,980.389514514515,3.9
722351,12953,18,66.5608333333333,63.4,1015.8,8.3
722351,12953,19,71.97375,65.8,1015.1,7.7
722351,12953,20,70.6345833333333,64.9,1011.7,7.2
722351,12953,21,57.7095833333333,38.9,1017.5,12.7
722351,12953,22,42.12,15.3,1027.1,10.7
722351,12953,23,49.5354166666667,43.5,1015.9,8.5
722351,12953,24,63.1204166666667,59.8,1013.8,5.6
722351,12953,25,66.2891666666667,59.2,1016.6,3.8
722351,12953,26,74.42,68.2,1012.4,11.9
722351,12953,27,70.18625,66.4,1009.2,15.7
722351,12953,28,54.8870833333333,28.3,1019.5,9.8
722351,12953,29,52.9216666666667,35.8,1023.2,4.6
722351,12953,30,53.2541666666667,36.3,1019.8,2
722351,12953,31,63.20125,50.4,1017,5.6
722362,93937,1,42.57125,28.7,997.9,12.2
722362,93937,2,44.3958333333333,24.4,1004.3,7.2
722362,93937,3,67.2154166666667,46.8,994.7,15.2
722362,93937,4,40.3016666666667,22.9,1008.5,13.7
722362,93937,5,38.5958333333333,18.4,1014.1,5.6
722362,93937,6,41.95,22.4,1005.1,4.2
722362,93937,7,44.4504166666667,29.3,1005.9,3.6
722362,93937,8,57.655,42.4,997.1,10.8
722362,93937,9,53.6120833333333,53.2,989.8,11.8
722362,93937,10,35.0983333333333,27.3,1003,17.2
722362,93937,11,40.6870833333333,23.5,1002.7,11.6
722362,93937,12,47.9225,27.3,1006.6,2.7
722362,93937,13,52.8525,35.3,1000.1,10.9
722362,93937,14,66.7295833333333,55,991.3,15.2
722362,93937,15,53.5146114172343,29.8,1005.3,14.9
722362,93937,16,31.0625,30.2,980.389514514515,5.1
722362,93937,17,38.3591666666667,36,980.389514514515,2.5
722362,93937,18,52.1816666666667,46.8,980.389514514515,4.2
722362,93937,19,66.0745833333333,57.1,1000.3,7.7
722362,93937,20,57.5208333333333,46.8,997.4,7.3
722362,93937,21,38.2875,19.1,1009.7,14.2
722362,93937,22,28.0229166666667,4.4,1016.5,7.4
722362,93937,23,37.2395833333333,23.4,1005.7,6.9
722362,93937,24,53.55,46.8,999.6,11.3
722362,93937,25,50.3941666666667,36,1005.2,6
722362,93937,26,68.5520833333333,58.8,996.1,10.5
722362,93937,27,62.0670833333333,56.2,993.1,15.4
722362,93937,28,43.5704166666667,24.3,1006.5,4.8
722362,93937,29,47.3408333333333,25.7,1009.4,1.5
722362,93937,30,54.705,28.3,1003.9,7.5
722362,93937,31,51.03,28.9,1006.8,8.5
722363,23098,1,46.36375,28.2,937.9,9.3
722363,23098,2,55.91875,23.8,939.5,8.1
722363,23098,3,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722363,23098,4,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722363,23098,5,38.1441666666667,16.5,944,4.2
722363,23098,6,51.4170833333333,21.7,938.8,4.4
722363,23098,7,51.305,28.5,939.7,7.1
722363,23098,8,58.855,49.1,931.1,13.4
722363,23098,9,53.6458333333333,51.1,925.3,7.1
722363,23098,10,40.16,22.5,940.3,14.3
722363,23098,11,51.2379166666667,22.4,939.4,6.5
722363,23098,12,50.10875,29.5,940.8,6.6
722363,23098,13,55.8954166666667,39.6,933.4,14.7
722363,23098,14,65.0104166666667,46,926.6,10.3
722363,23098,15,47.63625,29.3,935.8,9.6
722363,23098,16,40.59375,25.3,938.2,6.2
722363,23098,17,45.7295833333333,40,935.6,5.4
722363,23098,18,55.66,55,980.389514514515,9.5
722363,23098,19,63.4275,53.1,937.1,6.1
722363,23098,20,67.80625,55.4,934.4,5.6
722363,23098,21,53.44125,17.7,938.4,9.7
722363,23098,22,36.1879166666667,4.5,944.4,8.9
722363,23098,23,42.8579166666667,36.1,931,6.7
722363,23098,24,52.69,38.3,936.6,7.6
722363,23098,25,54.2795833333333,38.1,937.1,7.7
722363,23098,26,65.7108333333333,60,930.4,12.8
722363,23098,27,59.0308333333333,46.5,930.7,13.8
722363,23098,28,48.56625,14.4,940.1,5.5
722363,23098,29,51.6941666666667,17.1,943.2,4
722363,23098,30,58.7825,26.3,939.6,6.7
722363,23098,31,54.6270833333333,33.1,939.1,6.7
722369,99999,1,60.2891666666667,22,980.389514514515,8
722369,99999,2,53.7629166666667,32.8,980.389514514515,6.8
722369,99999,3,74.4104166666667,62.5,980.389514514515,12.6
722369,99999,4,57.8066666666667,38.5,980.389514514515,12.3
722369,99999,5,48.3033333333333,32,980.389514514515,9.8
722369,99999,6,52.8620833333333,25.9,980.389514514515,3.6
722369,99999,7,59.2770833333333,42.7,980.389514514515,5.4
722369,99999,8,65.7508333333333,60,980.389514514515,8.5
722369,99999,9,78.0145833333333,66.6,980.389514514515,9.4
722369,99999,10,51.8904166666667,34.7,980.389514514515,16.5
722369,99999,11,47.8354166666667,22.2,980.389514514515,7.1
722369,99999,12,48.2129166666667,34,980.389514514515,5.4
722369,99999,13,64.1245833333333,51.9,980.389514514515,7.4
722369,99999,14,72.4891666666667,62.9,980.389514514515,11.5
722369,99999,15,60.55875,58.9,980.389514514515,9.6
722369,99999,16,40.24,32.4,980.389514514515,10
722369,99999,17,55.71125,44.3,980.389514514515,5.4
722369,99999,18,69.3929166666667,63.9,980.389514514515,6.6
722369,99999,19,72.1291666666667,69.2,980.389514514515,6.3
722369,99999,20,74.0929166666667,67.1,980.389514514515,7.4
722369,99999,21,61.2566666666667,47.2,980.389514514515,11.5
722369,99999,22,47.7983333333333,19.4,980.389514514515,14.1
722369,99999,23,48.9654166666667,47.8,980.389514514515,6.8
722369,99999,24,63.68875,63.1,980.389514514515,6.1
722369,99999,25,67.7004166666667,62.4,980.389514514515,4.9
722369,99999,26,73.9245833333333,69.7,980.389514514515,11.9
722369,99999,27,76.0729166666667,69.4,980.389514514515,13.6
722369,99999,28,64.8325,21.4,980.389514514515,11.8
722369,99999,29,59.7545833333333,32,980.389514514515,7.7
722369,99999,30,56.9595833333333,46.7,980.389514514515,3.4
722369,99999,31,63.32375,59.7,980.389514514515,5.4
722410,12917,1,50.4808333333333,31.8,1015.7,9.7
722410,12917,2,49.69,32.9,1024.7,5.2
722410,12917,3,63.81,56.7,1017.3,12.7
722410,12917,4,61.3679166666667,49.1,1021.1,13.2
722410,12917,5,47.2883333333333,27.8,1027.3,10.2
722410,12917,6,45.19625,32.8,1022.2,3.9
722410,12917,7,46.71125,34.7,1024.2,5.2
722410,12917,8,55.3933333333333,50,1018,7.2
722410,12917,9,69.57,66.5,1008.8,14.9
722410,12917,10,50.3104166666667,39.6,1014.4,15.3
722410,12917,11,41.6533333333333,31.5,1016.7,11.8
722410,12917,12,46.2833333333333,29.9,1024.1,2.2
722410,12917,13,48.7891666666667,45,1020.8,8.5
722410,12917,14,65.6441666666667,61.2,1013.2,15.6
722410,12917,15,61.9841666666667,62.1,1017.5,8.8
722410,12917,16,45.8570833333333,43.7,1022.5,8.7
722410,12917,17,51.2554166666667,49,1019.9,5
722410,12917,18,65.4520833333333,62.9,1019.5,6.5
722410,12917,19,67.9158333333333,67.2,1018.8,7.4
722410,12917,20,69.5170833333333,66.1,1013.6,7.1
722410,12917,21,61.7583333333333,44.3,1021.4,12.6
722410,12917,22,40.21125,16,1030.2,11.9
722410,12917,23,49.9958333333333,41.4,1021.7,12.4
722410,12917,24,69.9391666666667,66.3,1015.8,12
722410,12917,25,68.8708333333333,62.1,1020.2,6.9
722410,12917,26,72.0479166666667,68,1017.5,12.3
722410,12917,27,64.79875,68.3,1014.1,15.3
722410,12917,28,52.1829166666667,41.2,1022,9.1
722410,12917,29,55.0791666666667,40.3,1025.6,6.9
722410,12917,30,54.36375,42.4,1022.7,1.8
722410,12917,31,56.32375,48,1021.1,7.4
722416,12971,1,52.865,23.8,995.5,9.8
722416,12971,2,53.86875,22.4,998.6,7.5
722416,12971,3,69.07125,53.7,990.5,8.9
722416,12971,4,55.5645833333333,25,1000.4,14.4
722416,12971,5,45.2441666666667,17.7,1004.8,9.4
722416,12971,6,51.1891666666667,19.2,998.7,2.4
722416,12971,7,52.6191666666667,27.3,999.3,5.8
722416,12971,8,61.4654166666667,51,990.6,7.8
722416,12971,9,70.07125,59.5,982.2,10.9
722416,12971,10,44.5333333333333,27.1,997.8,15.8
722416,12971,11,46.43,21.2,997.5,7.4
722416,12971,12,46.5383333333333,26.4,1000.7,5.1
722416,12971,13,54.8333333333333,39.9,993.5,7.9
722416,12971,14,64.54,57,985.8,11.9
722416,12971,15,53.0133333333333,42.5,997.5,12.7
722416,12971,16,35.0891666666667,25.5,999.9,9.3
722416,12971,17,44.3079166666667,39.9,980.389514514515,2.8
722416,12971,18,58.8429166666667,54.4,980.389514514515,3.4
722416,12971,19,73.0979166666667,65.8,992.8,5.3
722416,12971,20,70.7583333333333,64.4,980.389514514515,8.1
722416,12971,21,55.18875,25.7,999.2,16.7
722416,12971,22,37.4475,8.9,1006.7,12.1
722416,12971,23,42.4879166666667,32.7,996.7,5.8
722416,12971,24,62.3641666666667,46.7,995.4,7.1
722416,12971,25,60.6758333333333,40.7,996.5,6.7
722416,12971,26,74.3091666666667,65.4,990.1,11.2
722416,12971,27,72.54,55.3,987.9,15.7
722416,12971,28,54.67875,21.4,1000,6.6
722416,12971,29,52.2016666666667,25.5,1002.7,3.9
722416,12971,30,53.91375,26.8,998.5,5.9
722416,12971,31,56.7866666666667,34.2,997.4,8.1
722420,12923,1,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,2,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,3,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,4,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,5,48.6079166666667,32.3,980.389514514515,5.8
722420,12923,6,53.8220833333333,37.2,1022.8,3.5
722420,12923,7,57.1245833333333,42.5,1024.4,6.2
722420,12923,8,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,9,69.3,68.3,980.389514514515,11.8
722420,12923,10,53.3141666666667,39.7,1016,20.4
722420,12923,11,44.5120833333333,30.7,1018.7,13.2
722420,12923,12,49.4575,35.4,1025.1,4.8
722420,12923,13,57.1808333333333,52.6,1020.3,10.5
722420,12923,14,65.1704166666667,62.8,1012.5,12.3
722420,12923,15,59.0608333333333,60.4,1016.1,9.8
722420,12923,16,45.5679166666667,45.3,1022.5,10.7
722420,12923,17,52.4579166666667,51,980.389514514515,7.5
722420,12923,18,63.56625,64,980.389514514515,8.7
722420,12923,19,63.5895833333333,63.7,980.389514514515,6.4
722420,12923,20,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,21,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,22,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,23,62.38625,60.8,980.389514514515,7.5
722420,12923,24,67.6825,65,980.389514514515,9.6
722420,12923,25,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,26,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,27,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,28,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,29,52.7155337006812,34.4415589660743,980.389514514515,8.36099980548531
722420,12923,30,61.6958333333333,56.2,1019.1,5.2
722420,12923,31,61.8170833333333,54.6,1020.9,7.5
722427,12975,1,53.3858333333333,29.8,1016.9,8.4
722427,12975,2,45.4633333333333,35.3,1023.4,4.1
722427,12975,3,68.4954166666667,61.7,1015.4,10.2
722427,12975,4,56.8425,43.3,1020.9,9.2
722427,12975,5,47.7679166666667,26.8,1027.1,7.8
722427,12975,6,50.4283333333333,31.9,1021.8,2
722427,12975,7,49.8720833333333,37.9,1023.2,3.2
722427,12975,8,60.2825,53.6,1015.7,5.2
722427,12975,9,72.1475,67.4,1006.3,10.1
722427,12975,10,46.2091666666667,35.7,1014.8,12.7
722427,12975,11,44.6675,26,1017.9,9.3
722427,12975,12,46.19125,27.9,1024.1,1
722427,12975,13,55.19,47.1,1019,7.4
722427,12975,14,68.5125,62.3,1011.1,9.8
722427,12975,15,56.1608333333333,56,1016.5,5.8
722427,12975,16,42.5758333333333,40.9,1023.1,6.6
722427,12975,17,53.1320833333333,49.3,980.389514514515,4
722427,12975,18,66.5633333333333,64.5,1018.1,6.5
722427,12975,19,70.74875,67.2,1017.7,5.2
722427,12975,20,72.3095833333333,66.3,1013.7,6.2
722427,12975,21,59.0920833333333,40.2,1020.4,10.5
722427,12975,22,41.79375,16.8,1029.7,10.8
722427,12975,23,55.61125,49.8,1018.1,8.5
722427,12975,24,68.1725,65.1,1015.7,7.3
722427,12975,25,68.59125,61.9,1019.1,4.9
722427,12975,26,72.1645833333333,69.5,1015.5,10
722427,12975,27,65.1358333333333,68.6,1012.5,11.6
722427,12975,28,55.075,32.2,1021.8,8.4
722427,12975,29,55.06125,36.8,1025.4,4.8
722427,12975,30,58.63125,41.5,1021.9,1.3
722427,12975,31,62.2416666666667,49.9,1020.3,5.1
722429,53910,1,50.92875,30,1012.3,7.7
722429,53910,2,50.05625,34.1,1018.4,3.7
722429,53910,3,70.7241666666667,60,1010,8.5
722429,53910,4,57.465,37.6,1017.3,8.1
722429,53910,5,42.3166666666667,25.4,1023,5.5
722429,53910,6,47,31.9,1017.3,1.6
722429,53910,7,50.6391666666667,35.5,1018.7,2.9
722429,53910,8,60.48625,51.5,1010.9,5.1
722429,53910,9,68.6116666666667,65.9,1001.7,9
722429,53910,10,47.3683333333333,31.7,1013.1,10.1
722429,53910,11,40.5733333333333,24.4,1014,9.3
722429,53910,12,46.3479166666667,28.6,1019.6,1.3
722429,53910,13,48.6141666666667,43.5,1013.8,5.5
722429,53910,14,66.9975,60.9,1006,7.8
722429,53910,15,55.37875,50.4,1013.8,6.8
722429,53910,16,37.0766666666667,35.9,1019.9,5.1
722429,53910,17,50.3975,47.4,1015.2,2.5
722429,53910,18,65.6741666666667,62.4,1012.1,5.3
722429,53910,19,73.1645833333333,67.3,1013.1,5.8
722429,53910,20,69.95375,65.9,1010.2,6.6
722429,53910,21,56.9741666666667,35.9,1017.5,9
722429,53910,22,37.91375,14.2,1025.7,8.7
722429,53910,23,52.9133333333333,40.5,1014.2,7.3
722429,53910,24,65.9316666666667,61,1011.4,3.4
722429,53910,25,63.4004166666667,58.4,1015.7,3.2
722429,53910,26,71.0391666666667,68.4,1010.6,7.9
722429,53910,27,67.675,64.9,1007.6,10.5
722429,53910,28,53.1279166666667,30.6,1017.7,6
